50	0.000877963	0
52	0.000877963	0
54	0.000877963	0
56	0.000877963	0
58	0.000877963	0
60	0.000877963	0
62	0.000877963	0
64	0.00175593	0
66	0.00263389	0
68	0.00263389	0
70	0.00263389	0
72	0.00263389	0
74	0.00263389	0
76	0.00263389	0
78	0.00438982	0
80	0.00526778	0
82	0.00526778	0
84	0.00702371	0
86	0.00790167	0
88	0.00877963	0
90	0.00877963	0
92	0.00877963	0
94	0.00965759	0
96	0.0131694	0
98	0.0175593	0
100	0.0210711	0
102	0.0272169	0
104	0.0316067	0
106	0.0359965	0
108	0.0456541	0
110	0.0553117	0
112	0.0588235	0
114	0.0614574	0
116	0.070237	0
118	0.0772608	0
120	0.0816506	0
122	0.0921861	0
124	0.0974539	0
126	0.1036	0
128	0.111501	0
130	0.121159	0
132	0.124671	0
134	0.141352	0
136	0.154522	0
138	0.165057	0
140	0.178227	0
142	0.187006	0
144	0.206321	0
146	0.217735	0
148	0.230904	0.0175439
150	0.236172	0.0175439
152	0.257243	0.0175439
154	0.276558	0.0175439
156	0.291484	0.0175439
158	0.302019	0.0175439
160	0.314311	0.0175439
162	0.326602	0.0175439
164	0.346795	0.0350877
166	0.364355	0.0350877
168	0.37928	0.0350877
170	0.393327	0.0350877
172	0.401229	0.0350877
174	0.418788	0.0350877
176	0.436348	0.0350877
178	0.461809	0.0701754
180	0.476734	0.0701754
182	0.489903	0.0701754
184	0.510097	0.0701754
186	0.525022	0.0877193
188	0.533802	0.0877193
190	0.548727	0.0877193
192	0.570676	0.105263
194	0.581212	0.105263
196	0.597015	0.105263
198	0.604917	0.105263
200	0.612818	0.122807
202	0.621598	0.140351
204	0.637401	0.140351
206	0.647937	0.140351
208	0.654961	0.140351
210	0.670764	0.140351
212	0.677788	0.140351
214	0.690079	0.140351
216	0.701493	0.140351
218	0.70676	0.175439
220	0.716418	0.175439
222	0.723442	0.175439
224	0.738367	0.175439
226	0.749781	0.192982
228	0.760316	0.192982
230	0.776119	0.192982
232	0.784021	0.192982
234	0.791923	0.192982
236	0.80158	0.210526
238	0.811238	0.210526
240	0.820018	0.210526
242	0.823529	0.22807
244	0.835821	0.245614
246	0.842845	0.245614
248	0.848112	0.245614
250	0.851624	0.263158
252	0.858648	0.280702
254	0.865672	0.298246
256	0.869183	0.298246
258	0.874451	0.298246
260	0.880597	0.298246
262	0.884109	0.298246
264	0.891133	0.298246
266	0.8964	0.298246
268	0.90079	0.333333
270	0.904302	0.350877
272	0.906936	0.368421
274	0.911326	0.385965
276	0.914838	0.385965
278	0.920105	0.403509
280	0.924495	0.403509
282	0.926251	0.403509
284	0.931519	0.403509
286	0.933275	0.403509
288	0.935031	0.403509
290	0.941176	0.438596
292	0.942054	0.438596
294	0.944688	0.438596
296	0.945566	0.473684
298	0.946444	0.491228
300	0.949078	0.491228
302	0.949956	0.491228
304	0.951712	0.491228
306	0.95259	0.491228
308	0.95259	0.508772
310	0.954346	0.508772
312	0.956102	0.526316
314	0.956102	0.54386
316	0.959614	0.561404
318	0.964881	0.578947
320	0.966637	0.578947
322	0.968393	0.596491
324	0.969271	0.596491
326	0.971027	0.631579
328	0.971905	0.631579
330	0.974539	0.631579
332	0.975417	0.631579
334	0.977173	0.631579
336	0.977173	0.649123
338	0.977173	0.649123
340	0.978051	0.649123
342	0.978929	0.649123
344	0.978929	0.649123
346	0.979807	0.649123
348	0.979807	0.684211
350	0.980685	0.684211
352	0.984197	0.701754
354	0.985953	0.719298
356	0.986831	0.736842
358	0.986831	0.736842
360	0.987709	0.736842
362	0.987709	0.754386
364	0.988586	0.754386
366	0.988586	0.754386
368	0.989464	0.754386
370	0.989464	0.754386
372	0.989464	0.754386
374	0.990342	0.77193
376	0.99122	0.789474
378	0.99122	0.789474
