380	0.0122915	0
385	0.0140474	0
390	0.0166813	0
395	0.0166813	0
400	0.0193152	0
405	0.0201932	0
410	0.0201932	0
415	0.0219491	0
420	0.0263389	0
425	0.0307287	0
430	0.0368745	0
435	0.0421422	0
440	0.0447761	0
445	0.0456541	0
450	0.048288	0
455	0.0517998	0
460	0.0561896	0
465	0.0614574	0
470	0.0667252	0
475	0.0684811	0
480	0.0772608	0
485	0.0825285	0
490	0.0869183	0
495	0.0895522	0
500	0.0921861	0
505	0.0983319	0
510	0.104478	0
515	0.107111	0
520	0.108867	0
525	0.115013	0
530	0.118525	0
535	0.122915	0
540	0.126427	0
545	0.134328	0
550	0.14662	0
555	0.15101	0
560	0.160667	0
565	0.168569	0
570	0.172081	0
575	0.18086	0
580	0.190518	0
585	0.194908	0
590	0.203687	0
595	0.211589	0
600	0.218613	0
605	0.230026	0
610	0.237928	0
615	0.247586	0
620	0.254609	0
625	0.268657	0
630	0.276558	0
635	0.28885	0
640	0.299385	0
645	0.313433	0
650	0.322212	0.0175439
655	0.330992	0.0175439
660	0.343284	0.0175439
665	0.353819	0.0350877
670	0.365233	0.0350877
675	0.37489	0.0350877
680	0.385426	0.0350877
685	0.388938	0.0526316
690	0.396839	0.0526316
695	0.401229	0.0526316
700	0.412643	0.0526316
705	0.424056	0.0526316
710	0.427568	0.0701754
715	0.438982	0.0701754
720	0.446883	0.0701754
725	0.452151	0.0701754
730	0.458297	0.0701754
735	0.472344	0.0701754
740	0.48288	0.0701754
745	0.493415	0.0701754
750	0.499561	0.0877193
755	0.505707	0.0877193
760	0.517998	0.0877193
765	0.53029	0.0877193
770	0.538191	0.0877193
775	0.547849	0.0877193
780	0.556629	0.0877193
785	0.56453	0.0877193
790	0.571554	0.0877193
795	0.580334	0.0877193
800	0.587357	0.105263
805	0.593503	0.105263
810	0.599649	0.105263
815	0.604917	0.105263
820	0.61194	0.105263
825	0.615452	0.105263
830	0.62072	0.105263
835	0.6295	0.105263
840	0.639157	0.122807
845	0.645303	0.122807
850	0.650571	0.157895
855	0.657594	0.157895
860	0.665496	0.157895
865	0.671642	0.157895
870	0.678666	0.157895
875	0.688323	0.157895
880	0.697103	0.157895
885	0.705004	0.157895
890	0.712906	0.175439
895	0.719052	0.192982
900	0.726953	0.192982
905	0.730465	0.210526
910	0.737489	0.210526
915	0.743635	0.210526
920	0.748025	0.210526
925	0.75856	0.210526
930	0.761194	0.210526
935	0.76734	0.210526
940	0.776997	0.210526
945	0.782265	0.210526
950	0.791923	0.22807
955	0.798068	0.22807
960	0.80158	0.22807
965	0.804214	0.22807
970	0.81036	0.245614
975	0.812994	0.263158
980	0.81914	0.280702
985	0.827041	0.280702
990	0.830553	0.280702
995	0.837577	0.280702
1000	0.839333	0.280702
1005	0.845478	0.280702
1010	0.848112	0.298246
1015	0.85338	0.298246
1020	0.85777	0.298246
1025	0.860404	0.298246
1030	0.864794	0.315789
1035	0.870061	0.333333
1040	0.871817	0.368421
1045	0.873573	0.368421
1050	0.878841	0.368421
1055	0.882353	0.368421
1060	0.884987	0.385965
1065	0.892888	0.385965
1070	0.8964	0.403509
1075	0.899034	0.403509
1080	0.90079	0.403509
1085	0.901668	0.403509
1090	0.906058	0.403509
1095	0.910448	0.403509
1100	0.914838	0.403509
1105	0.919227	0.403509
1110	0.921861	0.403509
1115	0.922739	0.403509
1120	0.926251	0.403509
1125	0.928007	0.421053
1130	0.929763	0.421053
1135	0.931519	0.438596
1140	0.931519	0.45614
1145	0.935031	0.45614
1150	0.938543	0.45614
1155	0.940298	0.473684
1160	0.942932	0.473684
1165	0.942932	0.473684
1170	0.94381	0.473684
1175	0.944688	0.473684
1180	0.946444	0.473684
1185	0.9482	0.473684
1190	0.9482	0.473684
1195	0.949956	0.473684
1200	0.950834	0.473684
1205	0.95259	0.473684
1210	0.955224	0.491228
1215	0.955224	0.491228
1220	0.955224	0.508772
1225	0.956102	0.508772
1230	0.95698	0.508772
1235	0.957858	0.508772
1240	0.957858	0.526316
1245	0.960492	0.526316
1250	0.96137	0.578947
1255	0.962248	0.578947
1260	0.963126	0.578947
1265	0.964881	0.614035
1270	0.965759	0.631579
1275	0.967515	0.631579
1280	0.968393	0.631579
1285	0.968393	0.631579
1290	0.968393	0.631579
1295	0.969271	0.631579
1300	0.971027	0.631579
1305	0.971905	0.631579
1310	0.973661	0.631579
1315	0.974539	0.631579
1320	0.974539	0.631579
1325	0.974539	0.631579
1330	0.976295	0.666667
1335	0.976295	0.684211
1340	0.976295	0.684211
1345	0.978051	0.684211
1350	0.978929	0.684211
1355	0.980685	0.684211
1360	0.981563	0.719298
1365	0.982441	0.719298
1370	0.982441	0.719298
1375	0.982441	0.719298
1380	0.982441	0.719298
1385	0.983319	0.736842
1390	0.983319	0.736842
1395	0.983319	0.736842
1400	0.983319	0.736842
1405	0.985075	0.736842
1410	0.985953	0.754386
1415	0.986831	0.754386
1420	0.986831	0.754386
1425	0.986831	0.77193
1430	0.986831	0.77193
1435	0.986831	0.77193
1440	0.986831	0.789474
1445	0.988586	0.789474
1450	0.988586	0.807018
1455	0.988586	0.807018
1460	0.989464	0.807018
1465	0.989464	0.807018
1470	0.989464	0.807018
1475	0.989464	0.807018
1480	0.989464	0.807018
1485	0.989464	0.807018
1490	0.989464	0.807018
1495	0.989464	0.807018
